BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
84,1,0.2,0.6,0.6,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,2,0.6,0.6,0.6,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,3,0.9,0.6,0.6,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,4,0.2,0.9,0.6,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,5,0.6,0.9,0.6,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,6,0.9,0.9,0.6,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,7,0.2,0.2,0.9,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,8,0.6,0.2,0.9,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,9,0.9,0.2,0.9,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,10,0.2,0.6,0.9,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,11,0.6,0.6,0.9,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,12,0.9,0.6,0.9,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,13,0.2,0.9,0.9,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,14,0.6,0.9,0.9,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,15,0.9,0.9,0.9,0.9,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,16,0.2,0.2,0.2,1.2,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,17,0.6,0.2,0.2,1.2,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,18,0.9,0.2,0.2,1.2,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,19,0.2,0.6,0.2,1.2,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,20,0.6,0.6,0.2,1.2,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,21,0.9,0.6,0.2,1.2,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,22,0.2,0.9,0.2,1.2,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,23,0.6,0.9,0.2,1.2,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,24,0.9,0.9,0.2,1.2,1.2,1.2,0.6,1.8,0.5,0.5,0.3
84,25,0.2,0.2,0.6,1.2,1.2,1.2,0.6,1.8,0.5,0.5,0.3
