BatchID,JobID,alpha_a,alpha_b,alpha_c,beta_a,beta_b,beta_c,gamma_BA,gamma_CA,delta_BA,delta_CA,delBEa
108,1,0.2,0.6,0.2,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,2,0.6,0.6,0.2,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,3,0.9,0.6,0.2,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,4,0.2,0.9,0.2,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,5,0.6,0.9,0.2,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,6,0.9,0.9,0.2,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,7,0.2,0.2,0.6,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,8,0.6,0.2,0.6,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,9,0.9,0.2,0.6,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,10,0.2,0.6,0.6,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,11,0.6,0.6,0.6,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,12,0.9,0.6,0.6,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,13,0.2,0.9,0.6,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,14,0.6,0.9,0.6,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,15,0.9,0.9,0.6,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,16,0.2,0.2,0.9,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,17,0.6,0.2,0.9,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,18,0.9,0.2,0.9,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,19,0.2,0.6,0.9,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,20,0.6,0.6,0.9,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,21,0.9,0.6,0.9,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,22,0.2,0.9,0.9,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,23,0.6,0.9,0.9,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,24,0.9,0.9,0.9,0.9,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,25,0.2,0.2,0.2,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,26,0.6,0.2,0.2,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,27,0.9,0.2,0.2,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,28,0.2,0.6,0.2,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,29,0.6,0.6,0.2,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,30,0.9,0.6,0.2,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,31,0.2,0.9,0.2,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,32,0.6,0.9,0.2,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,33,0.9,0.9,0.2,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,34,0.2,0.2,0.6,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,35,0.6,0.2,0.6,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,36,0.9,0.2,0.6,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,37,0.2,0.6,0.6,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,38,0.6,0.6,0.6,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,39,0.9,0.6,0.6,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,40,0.2,0.9,0.6,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,41,0.6,0.9,0.6,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,42,0.9,0.9,0.6,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,43,0.2,0.2,0.9,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
108,44,0.6,0.2,0.9,1.2,1.2,0.6,1.4,1.8,1.5,1.0,0.5
